Time,Q1,Q2,T1,T2
790.0,70.0,100.0,58.013999999999996,45.122
792.0,70.0,100.0,58.013999999999996,45.4443
794.0,70.0,100.0,58.336299999999994,45.4443
796.0,70.0,100.0,58.336299999999994,45.7666
798.0,70.0,100.0,58.336299999999994,45.7666
800.0,70.0,100.0,58.65859999999999,46.088899999999995
802.0,70.0,100.0,58.65859999999999,46.088899999999995
804.0,70.0,100.0,58.9809,46.411199999999994
806.0,70.0,100.0,58.9809,46.411199999999994
808.0,70.0,100.0,58.9809,46.7335
810.0,70.0,100.0,59.3032,46.7335
812.0,70.0,100.0,59.3032,47.0558
814.0,70.0,100.0,59.3032,47.0558
816.0,70.0,100.0,59.625499999999995,47.0558
818.0,70.0,100.0,59.625499999999995,47.378099999999996
820.0,70.0,100.0,59.625499999999995,47.700399999999995
822.0,70.0,100.0,59.947799999999994,47.700399999999995
824.0,70.0,100.0,59.947799999999994,47.700399999999995
826.0,70.0,100.0,60.27009999999999,48.02269999999999
828.0,70.0,100.0,60.27009999999999,48.02269999999999
830.0,70.0,100.0,60.27009999999999,48.345
832.0,70.0,100.0,60.5924,48.345
834.0,70.0,100.0,60.5924,48.345
836.0,70.0,100.0,60.5924,48.6673
838.0,70.0,100.0,60.914699999999996,48.6673
840.0,70.0,100.0,60.914699999999996,48.989599999999996
842.0,70.0,100.0,60.914699999999996,48.989599999999996
844.0,70.0,100.0,60.914699999999996,48.989599999999996
846.0,70.0,100.0,61.236999999999995,49.311899999999994
848.0,70.0,100.0,61.236999999999995,49.311899999999994
850.0,70.0,100.0,61.236999999999995,49.63419999999999
852.0,70.0,100.0,61.55929999999999,49.63419999999999
854.0,70.0,100.0,61.55929999999999,49.63419999999999
856.0,70.0,100.0,61.55929999999999,49.9565
858.0,70.0,100.0,61.55929999999999,49.9565
860.0,70.0,100.0,61.88159999999999,49.9565
862.0,70.0,100.0,61.88159999999999,50.2788
864.0,70.0,100.0,61.88159999999999,50.2788
866.0,70.0,100.0,61.88159999999999,50.2788
868.0,70.0,100.0,61.88159999999999,50.601099999999995
870.0,70.0,100.0,62.2039,50.601099999999995
872.0,70.0,100.0,62.2039,50.923399999999994
874.0,70.0,100.0,62.2039,50.923399999999994
876.0,70.0,100.0,62.526199999999996,50.923399999999994
878.0,70.0,100.0,62.526199999999996,51.2457
880.0,70.0,100.0,62.526199999999996,51.2457
882.0,70.0,100.0,62.526199999999996,51.2457
884.0,70.0,100.0,62.848499999999994,51.2457
886.0,70.0,100.0,62.848499999999994,51.568
888.0,70.0,100.0,62.848499999999994,51.568
890.0,70.0,100.0,62.848499999999994,51.568
892.0,70.0,100.0,62.848499999999994,51.568
894.0,70.0,100.0,63.17079999999999,51.568
896.0,70.0,100.0,63.17079999999999,51.890299999999996
898.0,70.0,100.0,63.17079999999999,51.890299999999996
900.0,50.0,100.0,63.17079999999999,51.890299999999996
902.0,50.0,100.0,63.17079999999999,52.212599999999995
904.0,50.0,100.0,63.4931,52.212599999999995
906.0,50.0,100.0,63.17079999999999,52.212599999999995
908.0,50.0,100.0,63.4931,52.212599999999995
910.0,50.0,100.0,63.4931,52.212599999999995
912.0,50.0,100.0,63.17079999999999,52.53489999999999
914.0,50.0,100.0,63.17079999999999,52.53489999999999
916.0,50.0,100.0,63.17079999999999,52.53489999999999
918.0,50.0,100.0,63.17079999999999,52.53489999999999
920.0,50.0,100.0,63.17079999999999,52.8572
922.0,50.0,100.0,63.17079999999999,52.8572
924.0,50.0,100.0,63.17079999999999,52.8572
926.0,50.0,100.0,63.17079999999999,52.8572
928.0,50.0,100.0,62.848499999999994,52.8572
930.0,50.0,100.0,62.848499999999994,53.1795
932.0,50.0,100.0,62.848499999999994,53.1795
934.0,50.0,100.0,62.848499999999994,53.1795
936.0,50.0,100.0,62.526199999999996,53.1795
938.0,50.0,100.0,62.526199999999996,53.1795
940.0,50.0,100.0,62.526199999999996,53.1795
942.0,50.0,100.0,62.526199999999996,53.1795
944.0,50.0,100.0,62.526199999999996,53.1795
946.0,50.0,100.0,62.2039,53.501799999999996
948.0,50.0,100.0,62.2039,53.501799999999996
950.0,50.0,100.0,62.2039,53.501799999999996
952.0,50.0,100.0,62.2039,53.501799999999996
954.0,50.0,100.0,61.88159999999999,53.501799999999996
956.0,50.0,100.0,61.88159999999999,53.501799999999996
958.0,50.0,100.0,61.88159999999999,53.501799999999996
960.0,50.0,100.0,61.55929999999999,53.501799999999996
962.0,50.0,100.0,61.55929999999999,53.824099999999994
964.0,50.0,100.0,61.55929999999999,53.824099999999994
966.0,50.0,100.0,61.55929999999999,53.824099999999994
968.0,50.0,100.0,61.55929999999999,53.824099999999994
970.0,50.0,100.0,61.236999999999995,53.824099999999994
972.0,50.0,100.0,61.236999999999995,53.824099999999994
974.0,50.0,100.0,61.236999999999995,53.824099999999994
976.0,50.0,100.0,61.236999999999995,53.824099999999994
978.0,50.0,100.0,60.914699999999996,54.14639999999999
980.0,50.0,100.0,60.914699999999996,53.824099999999994
982.0,50.0,100.0,60.914699999999996,53.824099999999994
984.0,50.0,100.0,60.914699999999996,54.14639999999999
986.0,50.0,100.0,60.5924,54.14639999999999
988.0,50.0,100.0,60.5924,54.14639999999999
990.0,50.0,100.0,60.5924,54.14639999999999
992.0,50.0,100.0,60.5924,54.14639999999999
994.0,50.0,100.0,60.5924,54.14639999999999
996.0,50.0,100.0,60.27009999999999,54.14639999999999
998.0,50.0,100.0,60.27009999999999,54.14639999999999
1000.0,50.0,100.0,60.27009999999999,54.14639999999999
